"Path","File","Date Acquired","Sample","Misc"
"C:\msdchem\1\data\Lina\2024-11-25_WAX_Frakt-SDE-Tischdecke\","05_Fraktion-1.D","25 Nov 2024  14:59    ","05_Fraktion-1"," "
"TIC: 05_Fraktion-1.D\data.ms"
5.090,4903.000
5.093,5317.000
5.096,5282.000
5.099,5585.000
5.103,5144.000
5.106,5014.000
5.109,4694.000
5.112,3658.000
5.115,3274.000
5.118,3084.000
5.122,3275.000
5.125,2965.000
5.128,2830.000
5.131,2697.000
5.134,2631.000
5.137,2215.000
5.141,2212.000
5.144,2507.000
5.147,2027.000
5.150,1925.000
5.153,3087.000
5.156,2169.000
5.160,2091.000
5.163,2284.000
5.166,2193.000
5.169,2170.000
5.172,2336.000
5.175,2892.000
5.179,2282.000
5.182,2119.000
5.185,2624.000
5.188,2169.000
5.191,2239.000
5.194,2072.000
5.198,1253.000
5.201,1651.000
5.204,2244.000
5.207,2228.000
5.210,1776.000
5.213,2611.000
5.216,1876.000
5.220,1642.000
5.223,2058.000
5.226,1567.000
5.229,1706.000
5.232,1498.000
5.235,1517.000
5.239,1658.000
5.242,2469.000
5.245,1733.000
5.248,1818.000
5.251,1500.000
5.254,1450.000
5.258,2201.000
5.261,1745.000
5.264,1777.000
5.267,1610.000
5.270,1188.000
5.273,1424.000
5.277,1589.000
5.280,1815.000
5.283,1637.000
5.286,1649.000
5.289,1347.000
5.292,1760.000
5.296,1523.000
5.299,1711.000
5.302,1489.000
5.305,1258.000
5.308,1546.000
5.311,1561.000
5.315,1605.000
5.318,1280.000
5.321,1007.000
5.324,1188.000
5.327,1058.000
5.330,990.000
5.333,1600.000
5.337,1118.000
5.340,1190.000
5.343,1532.000
5.346,1302.000
5.349,1406.000
5.352,1322.000
5.356,1573.000
5.359,926.000
5.362,1184.000
5.365,1335.000
5.368,987.000
5.371,1313.000
5.375,1259.000
5.378,1669.000
5.381,1857.000
5.384,1402.000
5.387,1412.000
5.390,1545.000
5.394,1819.000
5.397,1661.000
5.400,1098.000
5.403,1499.000
5.406,1451.000
5.409,1479.000
5.413,1519.000
5.416,1262.000
5.419,1212.000
5.422,1420.000
5.425,1272.000
5.428,1131.000
5.432,1457.000
5.435,1470.000
5.438,1742.000
5.441,1063.000
5.444,1764.000
5.447,1380.000
5.450,1587.000
5.454,1738.000
5.457,1637.000
5.460,1920.000
5.463,1463.000
5.466,1363.000
5.469,1706.000
5.473,1287.000
5.476,1582.000
5.479,1598.000
5.482,951.000
5.485,1355.000
5.488,1513.000
5.492,1482.000
5.495,1819.000
5.498,1448.000
5.501,1137.000
5.504,1347.000
5.507,869.000
5.511,1194.000
5.514,1168.000
5.517,1374.000
5.520,1135.000
5.523,1364.000
5.526,1296.000
5.530,1237.000
5.533,1564.000
5.536,1579.000
5.539,2412.000
5.542,2350.000
5.545,2361.000
5.549,2498.000
5.552,2210.000
5.555,2298.000
5.558,2242.000
5.561,2469.000
5.564,2212.000
5.567,1286.000
5.571,1480.000
5.574,1626.000
5.577,1454.000
5.580,1722.000
5.583,1109.000
5.586,1013.000
5.590,1659.000
5.593,1449.000
5.596,1312.000
5.599,1587.000
5.602,1680.000
5.605,1856.000
5.609,1417.000
5.612,1633.000
5.615,2763.000
5.618,2668.000
5.621,2568.000
5.624,3135.000
5.628,3983.000
5.631,3670.000
5.634,3996.000
5.637,3343.000
5.640,3091.000
5.643,3073.000
5.647,3308.000
5.650,2659.000
5.653,2649.000
5.656,2378.000
5.659,2105.000
5.662,2064.000
5.666,2961.000
5.669,2235.000
5.672,3483.000
5.675,2977.000
