RI,Value
1335.219,2942
1335.356,2549
1335.493,2866
1335.63,2502
1335.812,2412
1335.949,2487
1336.086,2453
1336.223,2237
1336.359,2446
1336.496,2799
1336.679,2207
1336.816,2292
1336.953,2020
1337.089,2182
1337.226,2350
1337.363,2153
1337.5,2932
1337.682,1902
1337.819,2190
1337.956,3000
1338.093,2883
1338.23,2299
1338.367,2159
1338.549,2444
1338.686,2855
1338.823,2505
1338.96,2408
1339.097,2939
1339.234,3050
1339.416,2195
1339.553,2757
1339.69,2563
1339.827,3095
1339.964,3083
1340.1,2573
1340.283,2428
1340.42,2572
1340.557,2338
1340.693,3110
1340.83,2717
1340.967,2520
1341.15,2558
1341.286,2214
1341.423,2522
1341.56,2801
1341.697,2543
1341.834,2084
1341.971,2772
1342.153,2897
1342.29,2442
1342.427,2529
1342.564,2551
1342.701,2583
1342.838,2514
1343.02,2431
1343.157,2262
1343.294,2779
1343.431,2466
1343.568,2681
1343.704,2276
1343.887,2693
1344.024,2472
1344.161,2546
1344.297,2821
1344.434,2727
1344.571,2812
1344.754,2155
1344.891,2718
1345.027,2684
1345.164,2458
1345.301,2895
1345.438,2556
1345.62,2730
1345.757,2663
1345.894,2329
1346.031,2250
1346.168,2693
1346.305,2234
1346.487,2677
1346.624,2632
1346.761,2890
1346.898,2377
1347.035,2760
1347.172,1935
1347.308,1920
1347.491,2290
1347.628,2232
1347.765,1919
1347.901,2871
1348.038,2305
1348.175,2835
1348.358,2709
1348.495,2735
1348.631,2452
1348.768,3078
1348.905,2563
1349.042,2161
1349.224,2227
1349.361,2921
1349.498,3368
1349.635,3549
1349.772,4457
1349.909,5261
1350.091,6297
1350.228,8225
1350.365,8729
1350.502,10218
1350.639,12196
1350.776,15008
1350.958,18304
1351.095,18642
1351.232,19753
1351.369,23050
1351.505,23208
1351.642,24031
1351.825,24594
1351.962,25626
1352.099,26295
1352.235,24955
1352.372,24820
1352.509,22974
1352.646,21649
1352.828,21473
1352.965,21743
1353.102,19806
1353.239,18460
1353.376,18525
1353.513,16128
1353.695,14953
1353.832,13920
1353.969,12820
1354.106,11788
1354.243,10477
1354.38,9521
1354.562,8816
1354.699,8354
1354.836,7227
1354.973,6697
1355.109,6629
1355.246,5261
1355.429,5208
1355.566,4481
1355.703,4002
1355.839,3573
1355.976,3607
1356.113,3878
1356.296,3344
1356.432,3384
1356.569,2972
1356.706,2920
1356.843,3409
1356.98,2569
1357.162,2845
1357.299,2126
1357.436,3146
1357.573,2663
1357.71,2631
1357.847,2156
1357.984,2806
1358.166,2548
1358.303,2391
1358.44,2872
1358.577,2185
1358.714,2289
1358.85,2370
1359.033,3095
1359.17,2244
1359.307,2786
1359.443,2601
1359.58,3018
1359.717,2578
1359.9,2048
1360.036,2441
1360.173,3108
1360.31,2523
1360.447,2423
1360.584,2522
1360.766,2250
1360.903,2884
1361.04,2509
1361.177,2951
1361.314,2384
1361.451,1714
1361.633,2811
1361.77,3026
1361.907,2249
1362.044,2647
1362.181,2106
1362.318,2273
1362.454,2598
1362.637,2677
1362.774,3005
1362.911,3218
1363.047,3474
1363.184,3241
1363.321,2994
1363.504,2394
1363.641,2401
1363.777,3779
1363.914,2886
1364.051,2747
1364.188,2813
1364.37,2855
1364.507,3301
1364.644,3460
1364.781,2883
1364.918,2511
1365.055,3316
1365.237,3711
1365.374,2417
1365.511,2810
1365.648,2762
1365.785,2859
1365.922,2505
1366.104,2203
1366.241,3005
1366.378,2375
1366.515,2486
1366.651,2394
1366.788,3007
1366.971,4086
1367.108,5220
1367.245,7600
1367.381,12654
1367.518,20537
1367.655,35697
1367.792,56686
1367.974,91218
1368.111,136780
1368.248,203512
1368.385,290137
1368.522,413272
1368.659,561303
1368.841,735594
1368.978,919420
1369.115,1141205
1369.252,1364729
1369.389,1609156
1369.526,1839617
1369.708,2066391
1369.845,2272330
1369.982,2472306
1370.119,2674469
1370.255,2870842
1370.392,3016731
1370.575,3141897
1370.712,3227603
1370.849,3288924
1370.985,3312492
1371.122,3254128
1371.259,3137308
1371.442,2938769
1371.578,2720823
1371.715,2442520
1371.852,2143378
1371.989,1867646
1372.126,1602315
1372.308,1366829
1372.445,1171041
1372.582,992711
1372.719,857644
1372.856,721358
1372.993,603376
1373.13,502937
1373.312,403256
1373.449,323739
1373.586,258208
1373.723,193888
1373.859,143910
1373.996,108813
1374.179,79257
1374.316,57649
1374.453,41789
1374.589,30582
1374.726,23986
1374.863,16801
1375.046,14993
1375.182,11098
1375.319,10675
1375.456,9969
1375.593,8372
1375.73,7816
1375.912,6994
1376.049,6339
1376.186,6363
1376.323,6441
1376.46,6523
1376.597,5680
1376.779,4831
1376.916,4855
1377.053,5598
1377.19,4962
1377.327,4694
1377.464,4930
1377.646,4636
1377.783,4950
1377.92,4810
1378.057,5018
1378.193,4813
1378.33,4184
1378.467,3670
1378.65,4418
1378.786,3503
1378.923,5078
1379.06,5050
1379.197,3992
1379.334,4606
1379.516,4045
1379.653,4308
1379.79,4198
1379.927,4183
1380.064,3793
1380.201,3362
1380.383,3435
1380.52,3749
1380.657,3640
1380.794,3468
1380.931,2531
1381.068,3347
1381.25,3017
1381.387,2437
1381.524,3260
1381.661,3078
1381.797,3206
1381.934,3229
1382.117,3005
1382.254,3944
1382.391,3068
1382.527,2867
1382.664,3579
1382.801,3091
1382.938,3792
1383.12,3032
1383.257,3886
1383.394,4366
1383.531,3669
1383.668,3840
1383.805,3380
1383.987,3347
1384.124,2921
1384.261,3485
1384.398,2624
1384.535,3086
1384.672,3372
1384.854,3345
1384.991,3781
1385.128,3348
1385.265,3284
1385.401,3294
1385.538,3463
1385.721,2475
1385.858,2818
1385.995,2736
1386.131,3081
1386.268,2580
1386.405,2882
1386.588,3014
1386.724,2818
1386.861,2851
1386.998,3212
1387.135,4204
1387.272,3970
1387.454,4462
1387.591,5013
1387.728,5768
1387.865,7407
1388.002,8022
1388.139,8370
1388.276,9019
1388.458,8396
1388.595,10001
1388.732,8849
1388.869,8105
1389.005,8530
1389.142,7602
1389.325,6566
1389.462,6672
1389.599,8023
1389.735,6130
1389.872,5209
1390.009,5636
1390.192,5463
1390.328,4524
1390.465,4518
1390.602,4500
1390.739,3488
1390.876,3726
1391.058,2627
1391.195,4016
1391.332,3072
1391.469,3545
1391.606,2550
1391.743,3152
1391.925,2236
1392.062,2096
1392.199,2767
1392.336,3196
1392.473,2305
1392.609,3803
1392.792,3059
1392.929,3059
1393.066,2647
1393.203,3227
1393.339,3329
1393.476,2098
1393.613,3197
1393.796,3598
1393.932,2799
1394.069,3161
1394.206,2730
1394.343,2655
1394.48,3160
1394.662,2575
1394.799,2885
1394.936,2721
1395.073,2670
1395.21,2319
1395.347,2298
1395.529,3378
1395.666,2320
1395.803,2180
1395.94,3283
1396.077,2608
1396.214,3254
1396.396,2732
1396.533,3836
1396.67,3215
1396.807,4047
1396.943,4397
1397.08,3890
1397.263,4347
1397.4,5337
1397.536,4950
1397.673,5268
1397.81,5045
1397.947,5132
1398.13,4682
1398.266,4155
1398.403,4283
1398.54,3650
1398.677,3502
1398.814,3222
1398.951,3183
1399.133,3681
1399.27,2836
1399.407,3481
1399.544,3277
1399.681,2747
1399.818,2614
1400.0,2908
1400.142,2557
1400.283,2647
1400.425,2555
1400.567,2564
1400.708,2738
1400.897,2778
1401.039,3264
1401.18,2537
1401.322,2314
1401.464,2684
1401.605,2301
1401.794,2568
1401.936,2559
1402.077,2667
1402.219,2059
1402.361,2812
1402.502,2731
1402.691,2473
1402.833,2410
1402.975,2952
1403.116,2054
1403.258,2433
1403.399,2466
1403.541,2639
1403.73,2239
1403.872,2420
1404.013,2741
1404.155,2427
1404.297,2618
1404.438,1818
1404.627,2449
1404.769,2528
1404.91,2595
1405.052,2427
1405.194,2650
1405.335,2656
1405.524,1634
1405.666,1970
1405.807,2141
1405.949,2383
1406.091,2431
1406.232,2374
1406.421,2924
1406.563,2200
1406.704,2599
1406.846,3177
1406.988,2879
1407.129,2454
1407.318,2083
1407.46,2212
1407.602,2556
1407.743,3294
1407.885,2629
1408.026,2565
1408.215,2683
1408.357,2328
1408.499,3166
1408.64,3104
1408.782,2951
1408.924,3169
1409.065,2705
1409.254,2865
1409.396,3205
1409.537,2504
1409.679,2186
1409.821,3385
1409.962,2357
1410.151,2649
1410.293,2990
1410.434,2283
1410.576,2967
1410.718,2945
1410.859,2320
1411.048,2788
1411.19,2373
1411.331,2557
1411.473,2399
1411.615,2540
1411.756,2350
1411.945,2565
1412.087,2085
1412.229,2329
1412.37,3712
1412.512,2023
1412.653,2976
1412.842,3163
1412.984,2873
1413.126,3133
1413.267,3549
1413.409,2919
1413.551,2758
1413.739,3756
1413.881,3551
1414.023,2955
1414.164,3081
1414.306,3828
1414.448,3096
1414.589,2980
1414.778,3118
1414.92,3626
1415.061,2475
1415.203,3126
1415.345,2567
1415.486,3142
1415.675,2830
1415.817,2349
1415.958,2236
1416.1,2538
1416.242,2988
1416.383,3202
1416.572,2191
1416.714,2382
1416.856,2203
1416.997,2569
1417.139,1875
1417.28,2790
1417.469,2622
1417.611,2614
1417.753,2704
1417.894,2483
1418.036,2527
1418.178,2508
1418.366,2901
1418.508,2504
1418.65,2688
1418.791,3025
1418.933,2694
1419.075,3043
1419.263,3492
1419.405,3488
1419.547,4259
1419.688,4440
1419.83,4112
1419.972,4266
1420.113,4418
1420.302,5109
1420.444,4666
1420.585,5402
1420.727,3881
1420.869,4337
1421.01,3413
1421.199,3800
1421.341,3464
1421.483,3500
1421.624,2479
1421.766,3242
1421.907,2925
1422.096,2651
1422.238,2976
1422.38,2632
1422.521,2741
1422.663,3092
1422.805,2927
1422.993,2569
1423.135,2386
1423.277,3006
1423.418,2531
1423.56,3436
1423.702,3037
1423.89,3771
1424.032,4533
1424.174,4574
1424.315,4811
1424.457,4877
1424.599,5987
1424.74,6080
1424.929,6610
1425.071,7176
1425.212,6191
1425.354,6865
1425.496,6435
1425.637,6435
1425.826,6089
1425.968,6101
1426.11,5217
1426.251,5388
1426.393,5022
1426.534,4528
1426.723,4103
1426.865,3778
1427.007,3513
1427.148,2749
1427.29,3445
1427.432,3005
1427.62,3243
1427.762,3259
1427.904,3247
1428.045,2943
1428.187,2701
1428.329,2633
1428.517,3120
1428.659,2906
1428.801,2788
1428.942,2887
1429.084,2942
1429.226,3047
1429.415,2648
1429.556,3059
1429.698,2661
1429.839,3658
1429.981,3944
1430.123,3336
1430.264,3891
1430.453,4367
1430.595,3759
1430.737,4840
1430.878,4494
1431.02,4741
1431.161,5200
1431.35,5370
1431.492,4556
1431.634,5074
1431.775,4776
1431.917,4350
1432.059,4377
1432.247,4145
1432.389,4434
1432.531,3386
1432.672,3532
1432.814,3879
1432.956,2238
1433.144,3148
1433.286,2348
1433.428,2260
1433.569,2049
1433.711,2717
1433.853,2391
1434.042,2631
1434.183,2422
1434.325,2464
1434.466,2920
1434.608,2343
1434.75,2100
1434.939,2711
1435.08,3267
1435.222,2021
1435.364,1910
1435.505,2226
1435.647,3235
1435.788,2324
1435.977,3191
1436.119,2439
1436.261,3180
1436.402,2583
1436.544,3269
1436.686,3039
1436.874,3021
1437.016,3461
1437.158,2783
1437.299,3228
1437.441,2918
1437.583,3137
1437.771,2783
1437.913,2747
1438.055,2332
1438.196,3045
1438.338,2277
1438.48,2614
1438.669,2791
1438.81,2801
1438.952,3125
1439.093,2905
1439.235,3119
1439.377,3114
1439.566,2974
1439.707,3787
1439.849,3348
1439.991,3469
1440.132,3964
1440.274,3842
1440.463,4316
1440.604,3772
1440.746,4318
1440.888,4857
1441.029,4963
1441.171,5624
1441.313,6259
1441.501,7714
1441.643,8938
1441.785,10880
1441.926,12557
1442.068,13546
1442.21,15063
1442.398,15429
1442.54,15556
1442.682,16791
1442.823,14105
1442.965,14359
1443.107,12447
1443.296,10921
1443.437,9672
1443.579,9143
1443.72,7318
1443.862,6856
1444.004,5984
1444.193,6280
1444.334,5978
1444.476,6353
1444.618,6105
1444.759,5462
1444.901,5893
1445.09,5988
1445.231,6283
1445.373,7002
1445.515,7521
1445.656,6753
1445.798,5577
1445.94,7409
1446.128,7492
1446.27,8210
1446.412,8014
1446.553,8573
1446.695,8459
1446.837,8705
1447.025,9513
1447.167,9372
1447.309,10930
1447.45,10443
1447.592,9916
1447.734,10818
1447.923,10301
1448.064,10685
1448.206,9966
1448.347,8563
1448.489,8969
1448.631,8096
1448.82,7352
1448.961,7512
1449.103,7077
1449.245,7175
1449.386,6910
1449.528,6574
1449.717,6332
1449.858,6094
1450.0,7516
1450.142,6811
1450.283,7696
1450.425,7665
1450.614,7947
1450.755,8257
1450.897,9443
1451.039,8413
1451.18,7478
1451.322,8502
1451.464,7606
1451.653,7601
1451.794,7073
1451.936,7428
1452.077,7480
1452.219,6806
1452.361,7279
1452.55,7557
1452.691,8101
1452.833,8966
1452.975,9897
1453.116,9961
1453.258,10942
1453.447,10650
1453.588,10657
1453.73,11671
1453.872,10705
1454.013,10379
1454.155,10221
1454.344,10679
1454.485,10169
1454.627,9128
1454.769,9932
1454.91,8919
1455.052,9839
1455.241,8883
1455.382,8267
1455.524,8620
1455.666,7171
1455.807,6990
1455.949,6334
1456.138,6529
1456.28,5809
1456.421,4903
1456.563,4593
1456.704,5939
1456.846,4969
1456.988,4795
1457.177,5585
1457.318,5195
1457.46,5272
1457.602,5003
1457.743,5437
1457.885,4195
1458.074,4830
1458.215,3991
1458.357,3988
1458.499,3601
1458.64,4411
1458.782,4315
1458.971,3941
1459.112,4049
1459.254,3238
1459.396,3688
1459.537,3283
1459.679,3606
1459.868,3522
1460.009,2491
1460.151,3371
1460.293,3366
1460.434,4124
1460.576,3607
1460.765,3050
1460.907,4216
1461.048,3631
1461.19,3465
1461.331,3882
1461.473,4220
1461.662,3850
1461.804,3555
1461.945,3861
1462.087,4115
1462.229,4183
1462.37,3828
1462.512,4020
1462.701,4088
1462.842,3298
1462.984,4751
1463.126,4179
1463.267,4624
1463.409,4617
1463.598,5647
1463.739,5294
1463.881,5624
1464.023,5164
1464.164,6279
1464.306,6559
1464.495,5220
1464.636,5192
1464.778,6113
1464.92,5600
1465.061,4984
1465.203,4606
1465.392,5308
1465.534,5311
1465.675,4672
1465.817,4573
1465.958,4568
1466.1,4283
1466.289,3730
1466.431,4132
1466.572,3454
1466.714,4174
1466.856,3936
1466.997,3650
1467.139,3500
1467.328,2883
1467.469,3531
1467.611,3086
1467.753,3013
1467.894,2735
1468.036,3225
1468.225,2872
1468.366,2550
1468.508,3001
1468.65,3130
1468.791,2477
1468.933,3443
1469.122,2492
1469.263,3751
1469.405,2986
1469.547,2657
1469.688,2927
1469.83,2249
1470.019,3024
1470.161,2886
1470.302,3325
1470.444,2960
1470.585,2738
1470.727,3241
1470.916,3016
1471.058,3317
1471.199,2721
1471.341,3525
1471.483,2466
1471.624,2974
1471.813,2982
1471.955,2753
1472.096,2356
1472.238,2990
1472.38,2387
1472.521,3346
1472.663,2344
1472.852,2664
1472.993,2889
1473.135,2499
1473.277,3221
1473.418,2357
1473.56,2887
1473.749,2802
1473.89,2926
1474.032,3079
1474.174,3353
1474.315,2947
1474.457,4235
1474.646,3335
1474.788,3380
1474.929,3133
1475.071,3470
1475.212,3724
1475.354,3048
1475.543,2764
1475.685,2547
1475.826,2881
1475.968,3404
1476.11,3135
1476.251,2594
1476.44,2541
1476.582,2495
1476.723,3249
1476.865,2645
1477.007,3987
1477.148,2760
1477.337,2889
1477.479,2044
1477.62,2793
1477.762,2468
1477.904,2856
1478.045,3041
1478.187,2373
1478.376,2879
1478.517,2520
1478.659,2623
1478.801,2838
1478.942,2029
1479.084,2751
1479.273,3248
1479.415,2508
1479.556,3100
1479.698,2427
1479.839,2826
1479.981,2623
1480.17,2693
1480.312,2917
1480.453,3149
1480.595,2283
1480.737,2930
1480.878,3102
1481.067,2741
1481.209,2754
1481.35,2761
1481.492,3313
1481.634,3167
1481.775,2952
1481.964,3039
1482.106,2814
1482.247,2584
1482.389,2740
1482.531,2674
1482.672,3109
1482.861,2983
1483.003,3107
1483.144,2875
1483.286,2942
1483.428,3426
1483.569,3648
1483.711,4430
1483.9,3505
1484.042,3254
1484.183,4244
1484.325,3933
1484.466,4252
1484.608,3446
1484.797,3617
1484.939,3841
1485.08,3508
1485.222,3486
1485.364,3190
1485.505,2911
1485.694,3012
1485.836,3206
1485.977,3233
1486.119,3152
1486.261,2802
1486.402,3128
1486.591,2952
1486.733,2928
1486.874,3176
1487.016,2823
1487.158,2994
1487.299,2430
1487.488,2781
1487.63,2735
1487.771,2846
1487.913,2847
1488.055,3438
1488.196,3583
1488.338,4892
1488.527,11362
1488.669,22564
1488.81,46524
1488.952,82845
1489.093,119285
1489.235,150826
1489.424,162942
1489.566,156364
1489.707,136114
1489.849,116935
1489.991,91163
1490.132,68505
1490.321,47526
1490.463,34820
1490.604,22053
1490.746,14304
1490.888,8290
1491.029,5961
1491.218,5109
1491.36,4144
1491.501,3464
1491.643,3038
1491.785,3709
1491.926,2997
1492.115,2733
1492.257,3691
1492.398,2966
1492.54,3988
1492.682,3387
1492.823,3215
1493.012,3579
1493.154,3029
1493.296,3653
1493.437,3728
1493.579,4054
1493.72,3053
1493.862,3966
1494.051,3489
1494.193,3458
1494.334,3872
1494.476,3259
1494.618,3477
1494.759,3646
1494.948,4189
1495.09,3264
1495.231,2854
1495.373,3748
1495.515,3967
1495.656,2953
1495.845,3545
1495.987,2848
1496.128,3192
1496.27,3995
1496.412,3683
1496.553,3805
1496.742,3637
1496.884,4867
1497.025,4724
1497.167,4976
1497.309,6683
1497.45,6248
1497.639,7637
1497.781,8132
1497.923,8125
1498.064,9184
1498.206,8063
1498.347,8022
1498.536,7637
1498.678,5360
1498.82,6561
1498.961,5799
1499.103,5035
1499.245,4379
1499.386,4061
1499.575,3441
1499.717,3442
1499.858,3909
1500.0,3355
1500.148,3221
1500.296,3331
1500.493,2996
1500.64,2870
1500.788,2520
1500.936,2806
1501.084,3200
1501.232,3154
1501.429,2684
1501.576,2419
1501.724,2348
1501.872,2457
1502.02,2605
1502.167,2746
1502.365,2640
1502.512,2525
1502.66,2718
1502.808,2441
1502.956,2048
1503.103,2295
1503.3,2692
1503.448,1782
1503.596,2578
1503.744,2489
1503.892,2562
1504.039,2582
1504.236,2500
1504.384,2558
1504.532,3004
1504.68,3061
1504.828,2772
1504.975,2589
1505.123,2881
1505.32,2569
1505.468,2744
1505.616,2966
1505.764,2400
1505.911,2560
1506.059,3427
1506.256,3604
1506.404,4211
1506.552,4688
1506.7,6884
1506.847,8539
1506.995,11255
1507.192,14215
1507.34,18294
1507.488,22306
1507.635,26400
1507.783,29797
1507.931,30559
1508.128,33197
1508.276,33638
1508.424,34232
1508.571,32931
1508.719,31292
1508.867,28804
1509.064,23179
1509.212,21706
1509.36,17951
1509.507,15930
1509.655,12503
1509.803,10068
1509.951,8729
1510.148,6936
1510.296,5855
1510.443,3780
1510.591,3974
1510.739,3668
1510.887,2879
1511.084,2606
1511.232,2746
1511.379,2481
1511.527,2981
1511.675,2924
1511.823,2547
1512.02,2709
1512.167,2331
1512.315,2950
1512.463,3284
1512.611,3103
1512.759,2856
1512.956,2539
1513.103,2734
1513.251,2542
1513.399,2984
1513.547,2392
1513.695,2271
1513.892,2306
1514.039,3440
1514.187,2936
1514.335,2828
1514.483,3709
1514.631,4011
1514.828,4632
1514.975,5042
1515.123,5121
1515.271,5795
1515.419,6952
1515.567,7339
1515.714,7217
1515.911,6318
1516.059,7257
1516.207,7075
1516.355,6801
1516.502,6370
1516.65,5756
1516.847,5734
1516.995,5439
1517.143,4667
1517.291,4322
1517.438,5545
1517.586,4132
1517.783,3788
1517.931,4306
1518.079,4070
1518.227,4244
1518.374,4542
1518.522,4209
1518.719,3755
1518.867,2729
1519.015,3746
1519.163,3389
1519.31,3569
1519.458,3547
1519.655,4063
1519.803,4098
1519.951,3916
1520.099,4190
1520.246,4379
1520.394,4084
1520.591,4151
1520.739,3937
1520.887,4001
1521.034,3701
1521.182,3343
1521.33,3515
1521.478,2960
1521.675,2478
1521.823,3040
1521.97,3492
1522.118,2921
1522.266,2672
1522.414,2684
1522.611,2659
1522.759,2455
1522.906,2575
1523.054,2986
1523.202,3177
1523.35,2266
1523.547,2746
1523.695,2756
1523.842,3171
1523.99,3101
1524.138,2749
1524.286,2547
1524.483,3024
1524.631,2927
1524.778,2428
1524.926,2565
1525.074,2221
1525.222,2665
1525.419,2493
1525.567,2692
1525.714,2642
1525.862,2485
1526.01,2596
1526.158,3043
1526.355,2756
1526.502,2779
1526.65,2397
1526.798,2530
1526.946,3078
1527.094,3269
1527.241,2823
1527.438,2800
1527.586,2858
1527.734,2938
1527.882,3671
1528.03,2895
1528.177,3209
1528.374,3112
1528.522,2717
1528.67,4188
1528.818,3773
1528.966,3039
1529.113,3346
1529.31,2615
1529.458,3075
1529.606,3147
1529.754,3653
1529.901,3866
1530.049,3560
1530.246,3777
1530.394,3240
1530.542,2703
1530.69,3031
1530.837,3140
1530.985,3328
1531.182,3062
1531.33,4144
1531.478,4002
1531.626,3438
1531.773,3323
1531.921,3569
1532.069,3663
1532.266,3010
1532.414,3592
1532.562,2686
1532.709,2532
1532.857,3284
1533.005,2843
1533.202,2862
1533.35,2788
1533.498,2733
1533.645,2657
1533.793,2982
1533.941,3507
1534.138,3520
1534.286,3285
1534.433,3414
1534.581,3584
1534.729,4247
1534.877,5207
1535.074,3281
1535.222,3542
1535.369,2974
1535.517,3191
1535.665,3484
1535.813,2627
1536.01,2643
1536.158,2329
1536.305,2913
1536.453,2857
1536.601,2431
1536.749,2424
1536.946,2430
1537.094,3021
1537.241,3771
1537.389,3668
1537.537,3044
1537.685,3788
1537.833,3867
1538.03,3967
1538.177,4611
1538.325,4400
1538.473,4329
1538.621,4578
1538.768,4603
1538.966,4330
1539.113,3618
1539.261,4746
1539.409,4341
1539.557,4477
1539.704,3718
1539.901,3958
1540.049,3547
1540.197,3596
1540.345,3697
1540.493,3517
1540.64,3566
1540.837,4157
1540.985,3748
1541.133,4294
1541.281,3978
1541.429,3262
1541.576,3288
1541.773,3399
1541.921,3663
1542.069,3524
1542.217,3264
1542.365,2774
1542.512,3262
1542.709,3603
1542.857,3037
1543.005,2824
1543.153,2960
1543.3,3277
1543.448,3000
1543.596,3171
1543.793,3354
1543.941,2930
1544.089,3550
1544.236,2817
1544.384,4202
1544.532,3832
1544.729,4863
1544.877,4871
1545.025,5711
1545.172,10051
1545.32,14265
1545.468,20658
1545.665,27181
1545.813,40326
1545.961,51607
1546.108,69738
1546.256,84926
1546.404,101107
1546.601,117314
1546.749,126528
1546.897,133834
1547.044,129039
1547.192,119340
1547.34,112243
1547.537,98559
1547.685,83326
1547.833,65402
1547.98,53421
1548.128,38147
1548.276,29308
1548.473,21260
1548.621,15570
1548.768,10991
1548.916,8037
1549.064,6684
1549.212,5198
1549.36,5286
1549.557,4956
1549.704,4330
1549.852,4101
1550.0,3966
1550.148,3852
1550.296,3763
1550.493,3404
1550.64,4063
1550.788,3088
1550.936,4004
1551.084,3535
1551.232,3402
1551.429,3301
1551.576,4183
1551.724,3261
1551.872,3488
1552.02,3376
1552.167,3875
1552.365,3660
1552.512,3367
1552.66,3797
1552.808,3079
1552.956,3122
1553.103,3207
1553.3,3109
1553.448,3504
1553.596,2810
1553.744,2574
1553.892,3048
1554.039,3522
1554.187,3383
1554.384,4373
1554.532,4284
1554.68,4131
1554.828,5119
1554.975,5310
1555.123,4916
1555.32,4639
1555.468,5661
1555.616,5448
1555.764,5875
1555.911,4726
1556.059,4683
1556.256,4482
1556.404,4129
1556.552,4347
1556.7,3603
1556.847,3209
1556.995,3083
1557.192,3211
1557.34,2810
1557.488,2995
1557.635,3001
1557.783,2866
1557.931,2549
1558.128,3069
1558.276,2968
1558.424,2858
1558.571,2699
1558.719,2777
1558.867,3126
1559.064,3130
1559.212,3186
1559.36,2515
1559.507,3446
1559.655,3751
1559.803,3633
1559.951,2987
1560.148,3043
1560.296,2966
1560.443,3390
1560.591,2934
1560.739,3362
1560.887,2958
1561.084,2999
1561.232,3257
1561.379,3593
1561.527,2986
1561.675,3544
1561.823,3019
1562.02,3735
1562.167,5259
1562.315,10905
1562.463,30957
1562.611,95831
1562.759,280172
1562.956,676054
1563.103,1189045
1563.251,1606296
1563.399,1819789
1563.547,1881498
1563.695,1880112
1563.892,1829247
1564.039,1799120
1564.187,1716790
1564.335,1665907
1564.483,1581668
1564.631,1512609
1564.828,1413084
1564.975,1323208
1565.123,1259106
1565.271,1187133
1565.419,1128175
1565.567,1085623
1565.714,1013257
1565.911,949059
1566.059,894666
1566.207,845218
1566.355,792880
1566.502,717038
1566.65,664575
1566.847,607000
1566.995,547215
1567.143,479785
1567.291,437380
1567.438,389079
1567.586,340817
1567.783,304441
1567.931,260550
1568.079,222766
1568.227,191745
1568.374,163831
1568.522,138001
1568.719,118022
1568.867,98672
1569.015,85619
1569.163,72989
1569.31,63632
1569.458,50844
1569.655,43491
1569.803,36944
1569.951,33724
1570.099,28468
1570.246,26000
1570.394,23374
1570.591,19361
1570.739,18732
1570.887,17506
1571.034,17303
1571.182,15237
1571.33,15168
1571.478,12991
1571.675,13620
1571.823,13308
1571.97,12914
1572.118,11609
1572.266,11432
1572.414,11172
1572.611,12081
1572.759,10933
1572.906,10297
1573.054,9932
1573.202,9758
1573.35,10495
1573.547,10423
1573.695,9469
1573.842,9453
1573.99,8623
1574.138,8785
1574.286,7941
1574.483,8675
1574.631,9046
1574.778,8101
1574.926,7897
1575.074,7960
1575.222,8317
1575.419,8558
1575.567,8116
1575.714,8045
1575.862,7716
1576.01,7509
1576.158,8396
1576.305,7535
1576.502,7715
1576.65,7607
1576.798,8884
1576.946,7265
1577.094,7174
1577.241,7215
1577.438,7972
1577.586,7467
1577.734,6519
1577.882,6748
1578.03,7723
1578.177,7187
1578.374,6941
1578.522,6752
1578.67,6845
1578.818,6599
1578.966,6283
1579.113,6240
1579.31,5765
1579.458,6249
1579.606,6665
1579.754,6013
1579.901,5975
1580.049,5680
1580.246,5854
1580.394,5393
1580.542,5127
1580.69,6201
1580.837,6189
1580.985,5926
1581.182,5721
1581.33,6015
1581.478,5992
1581.626,6451
1581.773,6440
1581.921,6887
1582.069,7306
1582.266,7115
1582.414,7451
1582.562,6374
1582.709,6738
1582.857,6503
1583.005,5829
1583.202,6288
1583.35,6706
1583.498,5767
1583.645,5958
1583.793,5120
1583.941,4916
1584.138,4653
1584.286,4774
1584.433,4981
1584.581,4701
1584.729,4597
1584.877,4836
1585.074,4846
1585.222,4853
1585.369,4123
1585.517,4216
1585.665,5387
1585.813,4814
1586.01,4709
1586.158,5073
1586.305,4951
1586.453,4983
1586.601,4538
1586.749,3765
1586.946,5093
1587.094,5228
1587.241,5647
1587.389,4194
1587.537,4743
1587.685,5234
1587.833,4763
1588.03,4815
1588.177,4813
1588.325,4001
1588.473,4803
1588.621,4219
1588.768,4682
1588.966,4525
1589.113,4756
1589.261,4392
1589.409,5032
1589.557,4754
1589.704,4338
1589.901,4730
1590.049,4750
1590.197,4487
1590.345,5206
1590.493,4136
1590.64,4824
1590.837,5204
1590.985,3960
1591.133,4360
1591.281,3966
1591.429,3961
1591.576,4064
1591.773,4743
1591.921,4421
1592.069,4234
1592.217,4109
1592.365,4612
1592.512,4296
1592.709,3682
1592.857,4170
1593.005,4733
1593.153,4126
1593.3,4391
1593.448,3909
1593.596,4687
1593.793,4381
1593.941,3926
1594.089,4185
1594.236,3482
1594.384,3833
1594.532,4007
1594.729,3644
1594.877,4526
1595.025,4481
1595.172,4490
1595.32,4311
1595.468,3739
1595.665,4082
1595.813,4142
1595.961,4770
1596.108,4243
1596.256,3935
1596.404,4849
1596.601,4035
1596.749,4669
1596.897,3746
1597.044,3341
1597.192,3998
