RI,Value
1403.5079513564,59133
1403.7885874649,71078
1404.0224508887,78900
1404.3030869972,85970
1404.536950421,80588
1404.7708138447,69241
1405.0514499532,58097
1405.285313377,44114
1405.5659494855,34702
1405.7998129093,29555
1406.033676333,27190
1406.3143124415,26959
1406.5481758653,27100
1406.8288119738,28218
1407.0626753976,27793
1407.2965388213,26598
1407.5771749298,25070
1407.8110383536,23258
1408.0916744621,21852
1408.3255378859,21252
1408.5594013096,20286
1408.8400374181,19985
1409.0739008419,21924
1409.3545369504,25288
1409.5884003742,34496
1409.8222637979,45429
1410.1028999065,60630
1410.3367633302,72576
1410.6173994387,87650
1410.8512628625,86399
1411.0851262862,82613
1411.3657623948,72762
1411.5996258185,58357
1411.880261927,46075
1412.1141253508,32677
1412.3479887746,26578
1412.6286248831,23190
1412.8624883068,19291
1413.1431244153,18111
1413.3769878391,18905
1413.6108512629,18489
1413.8914873714,17380
1414.1253507951,17042
1414.4059869036,19198
1414.6398503274,19525
1414.8737137512,22449
1415.1543498597,25444
1415.3882132834,29036
1415.668849392,31943
1415.9027128157,33621
1416.1365762395,33356
1416.417212348,30172
1416.6510757717,27469
1416.9317118803,27236
1417.165575304,26121
1417.3994387278,29127
1417.6800748363,33363
1417.9139382601,39118
1418.1945743686,44845
1418.4284377923,51533
1418.6623012161,55172
1418.9429373246,59761
1419.1768007484,65743
1419.4574368569,68554
1419.6913002806,72541
1419.9251637044,71312
1420.2057998129,62805
1420.4396632367,56611
1420.7202993452,50709
1420.9541627689,44525
1421.1880261927,37107
1421.4686623012,32868
1421.702525725,27255
1421.9831618335,26613
1422.2170252572,28483
1422.450888681,32191
1422.7315247895,36045
1422.9653882133,41944
1423.2460243218,42117
1423.4798877456,47048
1423.7137511693,56300
1423.9943872778,67902
1424.2282507016,87629
1424.5088868101,116374
1424.7427502339,143786
1424.9766136576,169950
1425.2572497661,185035
1425.4911131899,174695
1425.7717492984,154024
1426.0056127222,133837
1426.2394761459,119787
1426.5201122544,125083
1426.7539756782,141204
1427.0346117867,163904
1427.2684752105,177808
1427.5023386342,175212
1427.7829747428,156425
1428.0168381665,123814
1428.297474275,94314
1428.5313376988,64619
1428.8119738073,46017
1429.0458372311,35313
1429.2797006548,29623
1429.5603367633,26637
1429.7942001871,28492
1430.0748362956,30706
1430.3086997194,32988
1430.5425631431,36205
1430.8231992516,37449
1431.0570626754,41726
1431.3376987839,52922
1431.5715622077,69511
1431.8054256314,91002
1432.0860617399,119074
1432.3199251637,139432
1432.6005612722,149408
1432.834424696,144814
1433.0682881197,132231
1433.3489242283,109345
1433.582787652,87630
1433.8634237605,66701
1434.0972871843,53985
1434.331150608,46911
1434.6117867166,42255
1434.8456501403,38310
1435.1262862488,33424
1435.3601496726,31144
1435.5940130964,26954
1435.8746492049,24741
1436.1085126286,25655
1436.3891487371,24888
1436.6230121609,23824
1436.8568755847,24297
1437.1375116932,26721
1437.3713751169,27413
1437.6520112254,32422
1437.8858746492,35374
1438.119738073,43233
1438.4003741815,48254
1438.6342376052,52667
1438.9148737138,55524
1439.1487371375,53828
1439.3826005613,52348
1439.6632366698,45091
1439.8971000935,48209
1440.1777362021,50906
1440.4115996258,53733
1440.6454630496,60636
1440.9260991581,64660
1441.1599625819,62765
1441.4405986904,61399
1441.6744621141,58490
1441.9083255379,56715
1442.1889616464,53167
1442.4228250702,51878
1442.7034611787,52852
1442.9373246024,52634
1443.1711880262,52592
1443.4518241347,53905
1443.6856875585,54537
1443.966323667,59796
1444.2001870907,64306
1444.4340505145,75046
1444.714686623,82003
1444.9485500468,82709
1445.2291861553,82154
1445.463049579,74452
1445.6969130028,66881
1445.9775491113,60860
1446.2114125351,57693
1446.4920486436,61909
1446.7259120674,66387
1446.9597754911,77682
1447.2404115996,84359
1447.4742750234,84171
1447.7549111319,80758
1447.9887745557,69160
1448.2226379794,57435
1448.5032740879,47306
1448.7371375117,38031
1449.0177736202,33265
1449.251637044,30671
1449.4855004677,32872
1449.7661365762,38990
1450.0,53787
1450.2806361085,68253
1450.5144995323,88897
1450.748362956,103362
1451.0289990645,107839
1451.2628624883,94945
1451.5434985968,82264
1451.7773620206,63906
1452.0112254443,49389
1452.2918615529,43553
1452.5257249766,41256
1452.8063610851,40279
1453.0402245089,40722
1453.3208606174,40089
1453.5547240412,37203
1453.7885874649,35429
1454.0692235734,32011
1454.3030869972,34164
1454.5837231057,38075
1454.8175865295,53672
1455.0514499532,79802
1455.3320860617,119500
1455.5659494855,168857
1455.846585594,215486
1456.0804490178,240517
1456.3143124415,254417
1456.59494855,222738
1456.8288119738,174406
1457.1094480823,123388
1457.3433115061,85508
1457.5771749298,62005
1457.8578110384,50530
1458.0916744621,47626
1458.3723105706,49472
1458.6061739944,51316
1458.8400374181,51048
1459.1206735267,48448
1459.3545369504,47192
1459.6351730589,42672
1459.8690364827,43964
1460.1028999065,42185
1460.383536015,40536
1460.6173994387,41720
1460.8980355472,40716
1461.131898971,41226
1461.3657623948,37568
1461.6463985033,36356
1461.880261927,36462
1462.1608980355,31602
1462.3947614593,27821
1462.6286248831,25128
1462.9092609916,23101
1463.1431244153,20247
1463.4237605239,19119
1463.6576239476,19452
1463.8914873714,22338
1464.1721234799,29266
1464.4059869036,41162
1464.6866230122,62849
1464.9204864359,99805
1465.1543498597,143680
1465.4349859682,176672
1465.668849392,194163
1465.9494855005,185148
1466.1833489242,154895
1466.417212348,125887
1466.6978484565,97377
1466.9317118803,76010
1467.2123479888,65682
1467.4462114125,67176
1467.6800748363,68090
1467.9607109448,74410
1468.1945743686,75959
1468.4752104771,76172
1468.7090739008,75412
1468.9429373246,73941
1469.2235734331,72363
1469.4574368569,69424
1469.7380729654,66627
1469.9719363891,68419
1470.2057998129,66819
1470.4864359214,65622
1470.7202993452,66008
1471.0009354537,57954
1471.2347988775,53335
1471.4686623012,46349
1471.7492984097,40814
1471.9831618335,34358
1472.263797942,28843
1472.4976613658,25831
1472.7315247895,26586
1473.012160898,24835
1473.2460243218,26731
1473.5266604303,27856
1473.7605238541,29310
1473.9943872778,31608
1474.2750233863,33880
1474.5088868101,33835
1474.7895229186,33596
1475.0233863424,30277
1475.2572497661,28368
1475.5378858746,28626
1475.7717492984,25536
1476.0523854069,27084
1476.2862488307,25652
1476.5201122544,27357
1476.800748363,31598
1477.0346117867,36447
1477.3152478952,50154
1477.549111319,74479
1477.7829747428,121473
1478.0636108513,184670
1478.297474275,268036
1478.5781103835,373766
1478.8119738073,476486
1479.0926099158,541505
1479.3264733396,542814
1479.5603367633,472347
1479.8409728718,362659
1480.0748362956,249965
1480.3554724041,141441
1480.5893358279,78330
1480.8231992516,48766
1481.1038353601,32377
1481.3376987839,27146
1481.6183348924,25274
1481.8521983162,25265
1482.0860617399,26954
1482.3666978485,32741
1482.6005612722,40516
1482.8811973807,55061
1483.1150608045,78741
1483.3489242283,105784
1483.6295603368,126144
1483.8634237605,141983
1484.144059869,144673
1484.3779232928,141959
1484.6117867166,149116
1484.8924228251,161174
1485.1262862488,169559
1485.4069223573,182107
1485.6407857811,186154
1485.8746492049,171270
1486.1552853134,152166
1486.3891487371,157312
1486.6697848457,206168
1486.9036482694,330746
1487.1375116932,517571
1487.4181478017,777377
1487.6520112254,1079230
1487.932647334,1362189
1488.1665107577,1554298
1488.4003741815,1600076
1488.68101029,1430991
1488.9148737138,1070663
1489.1955098223,651776
1489.429373246,344269
1489.6632366698,171290
1489.9438727783,88724
1490.1777362021,57604
1490.4583723106,45735
1490.6922357343,41724
1490.9260991581,43303
1491.2067352666,42929
1491.4405986904,48654
1491.7212347989,53063
1491.9550982226,52797
1492.1889616464,50697
1492.4695977549,48767
1492.7034611787,44375
1492.9840972872,38399
1493.2179607109,32985
1493.4518241347,29686
1493.7324602432,27996
1493.966323667,27432
1494.2469597755,26073
1494.4808231993,25798
1494.714686623,26243
1494.9953227315,25584
1495.2291861553,26412
1495.5098222638,30237
1495.7436856876,38245
1495.9775491113,60218
1496.2581852198,105988
1496.4920486436,192155
1496.7726847521,318227
1497.0065481759,461603
1497.2404115996,593125
1497.5210477081,685306
1497.7549111319,684636
1498.0355472404,579343
1498.2694106642,413699
1498.5032740879,271475
1498.7839101964,172218
1499.0177736202,121475
1499.2984097287,96970
1499.5322731525,85562
1499.7661365762,76088
1500.05,64246
1500.3,51134
1500.6,41838
1500.85,42487
1501.1,57506
1501.4,86929
1501.65,134058
1501.95,208762
1502.2,291305
1502.45,368650
1502.75,418424
1503.0,446831
1503.3,418323
1503.55,372822
1503.8,329169
1504.1,314397
1504.35,323102
1504.65,332898
1504.9,336535
1505.2,303903
1505.45,244931
1505.7,175922
1506.0,111899
1506.25,71251
1506.55,48038
1506.8,35410
1507.05,32417
1507.35,30363
1507.6,29748
1507.9,28703
1508.15,30066
1508.4,29658
1508.7,30367
1508.95,34624
1509.25,41953
1509.5,52108
1509.75,63685
1510.05,78637
1510.3,98975
1510.6,127687
1510.85,166843
1511.1,208987
1511.4,252140
1511.65,272786
1511.95,261564
1512.2,233434
1512.45,188026
1512.75,137347
1513.0,93745
1513.3,65891
1513.55,49649
1513.8,41360
1514.1,38945
1514.35,36489
1514.65,36288
1514.9,33790
1515.15,32269
1515.45,28627
1515.7,27497
1516.0,26454
1516.25,30236
1516.5,29336
1516.8,30344
1517.05,33200
1517.35,32843
1517.6,34387
1517.85,33052
1518.15,31573
1518.4,30163
1518.7,30146
1518.95,28939
1519.2,26470
1519.5,27983
1519.75,26999
1520.05,27956
1520.3,28790
1520.55,30777
1520.85,34903
1521.1,46394
1521.4,60565
1521.65,82826
1521.9,112551
1522.2,147381
1522.45,175339
1522.75,187806
1523.0,184483
1523.25,166933
1523.55,142281
1523.8,118700
1524.1,110355
1524.35,103997
1524.6,104624
1524.9,100203
1525.15,96533
1525.45,87554
1525.7,74295
1525.95,58404
1526.25,47909
1526.5,47735
1526.8,52520
1527.05,73802
1527.3,95765
1527.6,124181
1527.85,143913
1528.15,150619
1528.4,142323
1528.65,126804
1528.95,96369
1529.2,73047
1529.5,59450
1529.75,52617
1530.0,58529
1530.3,86999
1530.55,128978
1530.85,201657
1531.1,283342
1531.35,355020
1531.65,387777
1531.9,368932
1532.2,304018
1532.45,223230
1532.75,146899
1533.0,91833
1533.25,59511
1533.55,44475
1533.8,37232
1534.1,36921
1534.35,43923
1534.6,57892
1534.9,81312
1535.15,120244
1535.45,174389
1535.7,225302
1535.95,288776
1536.25,358241
1536.5,429147
1536.8,519090
1537.05,627528
1537.3,733075
1537.6,791613
1537.85,769667
1538.15,675161
1538.4,506571
1538.65,338322
1538.95,204153
1539.2,119323
1539.5,71140
1539.75,51409
1540.0,44923
1540.3,39954
1540.55,38510
1540.85,35268
1541.1,35352
1541.35,35736
1541.65,34668
1541.9,36865
1542.2,37653
1542.45,38981
1542.7,42943
1543.0,49993
1543.25,66003
1543.55,91078
1543.8,134240
1544.05,199645
1544.35,294782
1544.6,424031
1544.9,591305
1545.15,741767
1545.4,853767
1545.7,884864
1545.95,795856
1546.25,648098
1546.5,482530
1546.75,316662
1547.05,199385
1547.3,131565
1547.6,100965
1547.85,89506
1548.1,91809
1548.4,93067
1548.65,92311
1548.95,83570
1549.2,72530
1549.45,63315
1549.75,53423
1550.0,44630
1550.3,38324
1550.55,36198
1550.8,32642
1551.1,31526
1551.35,31896
1551.65,33050
1551.9,33482
1552.15,33031
1552.45,36163
1552.7,36234
1553.0,33936
1553.25,32349
1553.5,32062
1553.8,34759
1554.05,35827
1554.35,41687
1554.6,53234
1554.85,66628
1555.15,86979
1555.4,105898
1555.7,120839
1555.95,131545
1556.2,128522
1556.5,113913
1556.75,99410
1557.05,87363
1557.3,86482
1557.55,109614
1557.85,165191
1558.1,282787
1558.4,476752
1558.65,735158
1558.9,1027359
1559.2,1370594
1559.45,1678127
1559.75,1982811
1560.0,2321553
1560.3,2591062
1560.55,2731484
1560.8,2768619
1561.1,2779752
1561.35,2824636
1561.65,2966522
1561.9,2954814
1562.15,2559365
1562.45,1953829
1562.7,1145694
1563.0,608578
1563.25,373099
1563.5,301264
1563.8,272113
1564.05,291729
1564.35,341962
1564.6,404172
1564.85,454407
1565.15,445085
1565.4,360395
1565.7,257967
1565.95,158437
1566.2,103026
1566.5,70118
1566.75,62589
1567.05,68252
1567.3,82124
1567.55,106136
1567.85,142220
1568.1,181944
1568.4,228633
1568.65,257070
1568.9,284842
1569.2,277655
1569.45,243345
1569.75,225232
1570.0,227709
1570.25,286159
1570.55,428333
1570.8,630629
1571.1,885601
1571.35,1136247
1571.6,1322425
1571.9,1330869
1572.15,1189110
1572.45,920473
1572.7,597362
1572.95,333528
1573.25,180953
1573.5,99673
1573.8,66542
1574.05,55527
1574.3,52978
1574.6,51644
1574.85,56166
1575.15,55360
1575.4,56119
1575.65,52157
1575.95,47783
1576.2,44216
1576.5,43344
1576.75,48573
1577.0,59081
1577.3,81502
1577.55,104028
1577.85,134777
1578.1,172663
1578.35,230529
1578.65,306886
1578.9,427873
1579.2,578506
1579.45,737258
1579.7,869461
1580.0,952634
1580.25,989984
1580.55,951745
1580.8,862533
1581.05,781793
1581.35,655075
1581.6,530182
1581.9,395162
1582.15,281691
1582.4,187367
1582.7,120099
1582.95,85412
1583.25,64937
1583.5,53228
1583.75,45801
1584.05,41701
1584.3,44031
1584.6,54463
1584.85,77992
1585.1,124779
1585.4,208878
1585.65,340950
1585.95,523354
1586.2,738493
1586.45,982843
1586.75,1210897
1587.0,1384209
1587.3,1456674
1587.55,1339624
1587.8,1091134
1588.1,763575
1588.35,492165
1588.65,289237
1588.9,194505
1589.2,157680
1589.45,165087
1589.7,213251
1590.0,301767
1590.25,411641
1590.55,531849
1590.8,642648
1591.05,685092
1591.35,679796
1591.6,592800
1591.9,484969
1592.15,395781
1592.4,325788
1592.7,274613
1592.95,209398
1593.25,164553
1593.5,115189
1593.75,87969
1594.05,64767
1594.3,55117
1594.6,54696
1594.85,65261
1595.1,94705
1595.4,164301
1595.65,285876
1595.95,486099
1596.2,758618
1596.45,1082351
1596.75,1471222
1597.0,1836826
1597.3,2155056
1597.55,2441246
1597.8,2728967
1598.1,2699214
1598.35,2273418
1598.65,1572784
1598.9,884092
1599.15,442782
1599.45,215608
1599.7,115882
1600.0,80599
1600.2586652871,67875
1600.5173305742,64911
1600.8277289188,72950
1601.0863942059,94466
1601.3967925504,124585
1601.6554578376,175765
1601.9141231247,246121
1602.2245214692,359095
1602.4831867563,492194
1602.7935851009,650502
1603.052250388,809183
1603.3109156751,971457
1603.6213140197,1095126
1603.8799793068,1143666
1604.1903776513,1163006
1604.4490429384,1079420
1604.7077082256,1016870
1605.0181065701,868955
1605.2767718572,753066
1605.5871702018,719224
1605.8458354889,832467
1606.104500776,1056750
1606.4148991205,1389018
1606.6735644077,1821946
1606.9839627522001,2302510
1607.2426280393,2688002
1607.5012933264,3083418
1607.811691671,3325996
1608.0703569581,3328896
1608.3807553026,2873829
1608.6394205898,2076152
1608.8980858769,1250118
1609.2084842214,704094
1609.4671495085,450978
1609.7775478531,360084
1610.0362131402,320459
1610.2948784273,297711
1610.6052767719,274200
1610.863942059,249757
1611.1743404035,228483
1611.4330056906,204124
1611.6916709778,178890
1612.0020693223,155539
1612.2607346094,138016
1612.571132954,131266
1612.8297982411,155222
1613.0884635282,226124
1613.3988618727,362798
1613.6575271599,574536
1613.9679255044,900350
1614.2265907915,1329041
1614.4852560786,1807898
1614.7956544232,2287396
1615.0543197103,2775624
1615.3647180548,3317762
1615.623383342,3809402
1615.9337816865,4246612
1616.1924469736,4735443
1616.4511122607,5217626
1616.7615106053,5741725
1617.0201758924,6089397
1617.2788411795,6228901
1617.5892395241,5871865
1617.8479048112,4049992
1618.1583031557,1604539
1618.4169684428,516831
1618.7273667874,246825
1618.9860320745,173824
1619.2446973616,142970
1619.5550957062,121704
1619.8137609933,100113
1620.1241593378,90340
1620.3828246249,80657
1620.6414899121,74368
1620.9518882566,68806
1621.2105535437,68058
1621.5209518883,67638
1621.7796171754,72226
1622.0382824625,84368
1622.348680807,131792
1622.6073460942,219564
1622.9177444387,379572
1623.1764097258,595999
1623.4350750129,879665
1623.7454733575,1226997
1624.0041386446,1570509
1624.3145369891,1796180
1624.5732022763,2000524
1624.8318675634,2048250
1625.1422659079,1989640
1625.400931195,1953831
1625.7113295396,2004218
1625.9699948267,2200048
1626.2286601138,2572922
1626.5390584584,2895726
1626.7977237455,2775784
1627.10812209,2377444
1627.3667873771,1780988
1627.6254526643,1379324
1627.9358510088,1353132
1628.1945162959,1666622
1628.5049146405,2101506
1628.7635799276,2627315
1629.0222452147,3192890
1629.3326435592,3802488
1629.5913088464,4415888
1629.9017071909,5011865
1630.160372478,5463249
1630.4190377651,5961634
1630.7294361097,6493632
1630.9881013968,6915680
1631.2984997413,7059340
1631.5571650285,6554681
1631.8158303156,4070396
1632.1262286601,1367461
1632.3848939472,391263
1632.6952922918,203039
1632.9539575789,150275
1633.212622866,124546
1633.5230212106,114390
1633.7816864977,102025
1634.0920848422,95011
1634.3507501293,88520
1634.6094154165,88527
1634.919813761,89309
1635.1784790481,87367
1635.4888773927,88495
1635.7475426798,84143
1636.0062079669,80916
1636.3166063114,77234
1636.5752715986,72531
1636.8856699431,70815
1637.1443352302,69333
1637.4030005173,71574
1637.7133988619,67701
1637.972064149,73607
1638.2824624935,79139
1638.5411277807,81356
1638.7997930678,85775
1639.1101914123,87128
1639.3688566994,87866
1639.679255044,88505
1639.9379203311,85619
1640.1965856182,83073
1640.5069839628,78628
1640.7656492499,72318
1641.0760475944,67922
1641.3347128815,61582
1641.5933781686,56370
1641.9037765132,51486
1642.1624418003,48791
1642.4728401449,48304
1642.731505432,47944
1642.9901707191,48490
1643.3005690636,47603
1643.5592343508,47410
1643.8696326953,49733
1644.1282979824,54189
1644.3869632695,58338
1644.6973616141,65201
1644.9560269012,66458
1645.2664252457,66507
1645.5250905329,62321
1645.8354888774,64087
1646.0941541645,63326
1646.3528194516,58866
1646.6632177962,56828
1646.9218830833,54729
1647.2322814278,53563
1647.490946715,52906
1647.7496120021,50897
1648.0600103466,49059
1648.3186756337,46717
1648.6290739783,47005
1648.8877392654,47580
1649.1464045525,52160
1649.4568028971,59927
1649.7154681842,70791
1650.0258665287,78898
1650.2845318158,90454
1650.5431971029,98691
1650.8535954475,102544
1651.1122607346,104424
1651.4226590792,108279
1651.6813243663,107502
1651.9399896534,105461
1652.2503879979,96118
1652.509053285,82802
1652.8194516296,80246
1653.0781169167,77691
1653.3367822038,91331
1653.6471805484,118855
1653.9058458355,153165
1654.21624418,188641
1654.4749094671,222263
1654.7335747543,239442
1655.0439730988,230172
1655.3026383859,204890
1655.6130367305,166577
1655.8717020176,129256
1656.1303673047,101453
1656.4407656492,80258
1656.6994309364,66729
1657.0098292809,74046
1657.268494568,97657
1657.5271598551,162093
1657.8375581997,279894
1658.0962234868,493015
1658.4066218314,801539
1658.6652871185,1187386
1658.9239524056,1633926
1659.2343507501,2128956
1659.4930160372,2604653
1659.8034143818,3049045
1660.0620796689,3517080
1660.320744956,4115751
1660.6311433006,4503079
1660.8898085877,4768182
1661.2002069322,4903388
1661.4588722193,4506274
1661.7175375065,2902250
1662.027935851,1142930
1662.2866011381,401955
1662.5969994827,216469
1662.8556647698,173656
1663.1143300569,162031
1663.4247284014,151075
1663.6833936886,131423
1663.9937920331,110552
1664.2524573202,96223
1664.5111226073,86310
1664.8215209519,82091
1665.080186239,74681
1665.3905845835,70083
1665.6492498707,74281
1665.9079151578,81071
1666.2183135023,98372
1666.4769787894,141014
1666.787377134,216827
1667.0460424211,340116
1667.3047077082,479667
1667.6151060528,630548
1667.8737713399,717595
1668.1841696844,704631
1668.4428349715,577101
1668.7015002587,427122
1669.0118986032,284632
1669.2705638903,182227
1669.5809622349,133167
1669.839627522,107123
1670.0982928091,96924
1670.4086911536,93579
1670.6673564408,84704
1670.9777547853,75412
1671.2364200724,73677
1671.4950853595,69854
1671.8054837041,69415
1672.0641489912,71677
1672.3745473357,79768
1672.6332126229,87667
1672.9436109674,93749
1673.2022762545,97491
1673.4609415416,100594
1673.7713398862,102533
1674.0300051733,99683
1674.3404035178,101709
1674.599068805,98224
1674.8577340921,88226
1675.1681324366,74501
1675.4267977237,66502
1675.7371960683,60225
1675.9958613554,56609
1676.2545266425,53970
1676.5649249871,52509
1676.8235902742,49411
1677.1339886187,50054
1677.3926539058,49408
1677.651319193,53451
1677.9617175375,54362
1678.2203828246,61694
1678.5307811692,63789
1678.7894464563,67182
1679.0481117434,69875
1679.3585100879,70284
1679.6171753751,67140
1679.9275737196,62931
1680.1862390067,59577
1680.4449042938,55375
1680.7553026384,55303
1681.0139679255,55945
1681.32436627,55816
1681.5830315572,55360
1681.8416968443,53679
1682.1520951888,54029
1682.4107604759,51201
1682.7211588205,51432
1682.9798241076,50279
1683.2384893947,49734
1683.5488877393,48507
1683.8075530264,50281
1684.1179513709,50961
1684.376616658,50781
1684.6352819452,52714
1684.9456802897,56229
1685.2043455768,60700
1685.5147439214,66022
1685.7734092085,67643
1686.0320744956,63222
1686.3424728401,56543
1686.6011381273,51008
1686.9115364718,46334
1687.1702017589,44255
1687.428867046,43856
1687.7392653906,42144
1687.9979306777,44325
1688.3083290222,43317
1688.5669943094,45592
1688.8256595965,42872
1689.136057941,43007
1689.3947232281,50702
1689.7051215727,56984
1689.9637868598,62518
1690.2224521469,70800
1690.5328504915,78552
1690.7915157786,84930
1691.1019141231,89278
1691.3605794102,85686
1691.6192446974,87495
1691.9296430419,87278
1692.188308329,92043
1692.4987066736,88405
1692.7573719607,82184
1693.0160372478,74955
1693.3264355923,65470
1693.5851008795,54441
1693.895499224,47554
1694.1541645111,43235
1694.4128297982,41753
1694.7232281428,44348
1694.9818934299,44789
1695.2922917744,48431
1695.5509570616,50714
1695.8096223487,52583
1696.1200206932,54625
1696.3786859803,59892
1696.6890843249,66312
1696.947749612,69192
1697.2064148991,70436
1697.5168132437,70065
1697.7754785308,64661
1698.0858768753,60965
1698.3445421624,59698
1698.6032074496,60455
1698.9136057941,73131
1699.1722710812,94267
1699.4826694258,114872
1699.7413347129,138584
1700.0,153419
1700.3266194883,147858
1700.5988023952,136953
1700.9254218835,132087
1701.1976047904,137363
1701.5242242787,165070
1701.7964071856,202201
1702.0685900925,246637
1702.3952095808,292853
1702.6673924878,316019
1702.994011976,317172
1703.266194883,281717
1703.5383777899,239659
1703.8649972782,184346
1704.1371801851,141921
1704.4637996734,104773
1704.7359825803,83316
1705.0081654872,66969
1705.3347849755,60076
1705.6069678824,53342
1705.9335873707,50891
1706.2057702776,55286
1706.4779531845,57340
1706.8045726728,61810
1707.0767555797,67193
1707.403375068,75290
1707.675557975,81802
1707.9477408819,89754
1708.2743603702,93326
1708.5465432771,91807
1708.8731627654,91791
1709.1453456723,89743
1709.4175285792,85309
1709.7441480675,90518
1710.0163309744,91567
1710.3429504627,87887
1710.6151333696,83648
1710.8873162765,76336
1711.2139357648,72820
1711.4861186717,68160
1711.81273816,62123
1712.084921067,58064
1712.3571039739,58289
1712.6837234622,53239
1712.9559063691,52155
1713.2825258574,48585
1713.5547087643,47303
1713.8268916712,47490
1714.1535111595,46151
1714.4256940664,46282
1714.7523135547,47919
1715.0244964616,47234
1715.2966793685,44531
1715.6232988568,41776
1715.8954817637,40481
1716.222101252,38832
1716.494284159,39735
1716.7664670659,40276
1717.0930865542,41241
1717.3652694611,44805
1717.6918889494,48774
1717.9640718563,49891
1718.2362547632,52493
1718.5628742515,57147
1718.8350571584,57052
1719.1616766467,57946
1719.4338595536,57292
1719.7060424605,58806
1720.0326619488,57003
1720.3048448557,56430
1720.631464344,57351
1720.903647251,52924
1721.1758301579,53000
1721.5024496462,50823
1721.7746325531,48521
1722.1012520414,50148
1722.3734349483,49747
1722.6456178552,50250
1722.9722373435,51811
1723.2444202504,52555
1723.5710397387,52165
1723.8432226456,53656
1724.1154055525,49534
1724.4420250408,52482
1724.7142079477,52260
1725.040827436,53145
1725.313010343,57963
1725.5851932499,59356
1725.9118127382,62912
1726.1839956451,63936
1726.5106151334,63561
1726.7827980403,65798
1727.0549809472,61782
1727.3816004355,58217
1727.6537833424,55108
1727.9804028307,51856
1728.2525857376,50072
1728.5247686445,55321
1728.8513881328,55068
1729.1235710397,53201
1729.450190528,53371
1729.7223734349,55076
1730.0489929232,58177
1730.3211758302,62866
1730.5933587371,74736
1730.9199782254,87094
1731.1921611323,102352
1731.5187806206,111208
1731.7909635275,123304
1732.0631464344,137031
1732.3897659227,159574
1732.6619488296,192444
1732.9885683179,229006
1733.2607512248,260352
1733.5329341317,279100
1733.85955362,284675
1734.1317365269,272894
1734.4583560152,250916
1734.7305389222,219671
1735.0027218291,182634
1735.3293413174,155996
1735.6015242243,128499
1735.9281437126,115921
1736.2003266195,117172
1736.4725095264,126817
1736.7991290147,136811
1737.0713119216,157598
1737.3979314099,170528
1737.6701143168,183865
1737.9422972237,175709
1738.268916712,158793
1738.5410996189,138877
1738.8677191072,115305
1739.1399020142,103298
1739.4120849211,89976
1739.7387044094,84443
1740.0108873163,77046
1740.3375068046,77541
1740.6096897115,72820
1740.8818726184,73656
1741.2084921067,69876
1741.4806750136,73868
1741.8072945019,65375
1742.0794774088,62350
1742.3516603157,62050
1742.678279804,62176
1742.9504627109,65244
1743.2770821992,68973
1743.5492651062,71066
1743.8214480131,72110
1744.1480675014,69556
1744.4202504083,66509
1744.7468698966,64728
1745.0190528035,59512
1745.2912357104,56556
1745.6178551987,52714
1745.8900381056,51701
1746.2166575939,47391
1746.4888405008,47232
1746.7610234077,47863
1747.087642896,50196
1747.3598258029,49118
1747.6864452912,49578
1747.9586281981,49449
1748.2308111051,51213
1748.5574305934,47466
1748.8296135003,45134
1749.1562329886,41104
1749.4284158955,41933
1749.7005988024,41482
1750.0272182907,42144
1750.2994011976,43946
1750.6260206859,42874
1750.8982035928,43523
1751.1703864997,43492
1751.497005988,44113
1751.7691888949,46769
1752.0958083832,46621
1752.3679912901,50144
1752.6401741971,50588
1752.9667936854,48885
1753.2389765923,48687
1753.5655960806,50189
1753.8377789875,49999
1754.1099618944,53514
1754.4365813827,55529
1754.7087642896,58852
1755.0353837779,58559
1755.3075666848,60943
1755.5797495917,61169
1755.90636908,60717
1756.1785519869,61867
1756.5051714752,63010
1756.7773543821,67915
1757.0495372891,82095
1757.3761567774,96811
1757.6483396843,124066
1757.9749591726,139969
1758.2471420795,150390
1758.5193249864,147515
1758.8459444747,136709
1759.1181273816,127149
1759.4447468699,117865
1759.7169297768,107835
1760.0435492651,105212
1760.315732172,101727
1760.5879150789,95729
1760.9145345672,94055
1761.1867174741,87233
1761.5133369624,78451
1761.7855198694,73215
1762.0577027763,64128
1762.3843222646,64315
1762.6565051715,62538
1762.9831246598,64201
1763.2553075667,64645
1763.5274904736,62808
1763.8541099619,58784
1764.1262928688,56728
1764.4529123571,53336
1764.725095264,53146
1764.9972781709,56666
1765.3238976592,61415
1765.5960805661,63039
1765.9227000544,67035
1766.1948829614,67064
1766.4670658683,62516
1766.7936853566,58450
1767.0658682635,57180
1767.3924877518,56366
1767.6646706587,57832
1767.9368535656,54146
1768.2634730539,52018
1768.5356559608,47546
1768.8622754491,46590
1769.134458356,42882
1769.4066412629,42664
1769.7332607512,39070
1770.0054436581,38862
1770.3320631464,39254
1770.6042460533,39670
1770.8764289603,40712
1771.2030484486,44643
1771.4752313555,48233
1771.8018508438,48993
1772.0740337507,54527
1772.3462166576,58286
1772.6728361459,60034
1772.9450190528,65972
1773.2716385411,67396
1773.543821448,67099
1773.8160043549,75309
1774.1426238432,80808
1774.4148067501,87194
1774.7414262384,91678
1775.0136091453,105760
1775.2857920523,114475
1775.6124115406,120314
1775.8845944475,126622
1776.2112139358,129196
1776.4833968427,127653
