RI,Value
,18351286.924058
,18192264.008213
,18276248.040801
,18559256.108201
,18861783.833919
,19034377.822361
,18983954.622875
,18754239.278232
,18459201.081166
,18263225.12489
,18306988.551935
,18459262.631447
,18373336.823179
,18013491.105628
,17696996.906018
,17692666.583319
,18116379.669361
,18600073.720969
,18648338.607383
,18323156.573073
,18107551.830291
,18140634.154609
,18123822.492136
,18161784.700631
,18250770.050717
,18021366.397991
,17592839.32791
,17337479.789188
,17388041.874549
,17555494.554254
,17535813.370911
,17359612.536426
,17313190.317901
,17517700.145523
,17863811.316375
,18141841.275979
,18290808.324623
,18464869.993847
,18661740.543843
,18817489.656954
,18871229.520384
,18786743.605906
,18663430.905708
,18498055.733276
,18173473.984375
,17762740.196722
,17570829.578882
,17592108.700933
,17717439.274449
,17958130.450943
,18179345.456422
,18252028.448188
,18166526.363683
,18129992.005366
,18196024.059129
,18114098.930048
,17945213.397231
,17944735.876217
,18044850.051805
,18085591.260515
,18007298.3534
,17875194.766062
,17896265.866809
,18081015.494591
,18110761.107574
,17875755.447024
,17637956.319797
,17553309.420841
,17622449.960483
,17921473.530649
,18310035.318831
,18318332.05166
,17998192.898098
,17890419.267134
,18121029.956187
,18542648.286936
,18910554.76934
,18888960.256986
,18570986.308701
,18305757.293371
,18128761.014781
,17898419.975516
,17562443.850002
,17409404.573601
,17787690.235902
,18349866.331631
,18574162.261275
,18537235.970434
,18358103.073132
,18120963.348863
,18119723.50067
,18226593.22488
,18247570.626142
,18247027.087339
,18187243.504845
,18174259.082501
,18123159.772289
,17906865.540338
,17756614.772744
,17691948.168434
,17597159.016979
,17459041.512794
,17335624.629407
,17442588.437024
,17835444.032514
,18208396.509379
,18239504.357895
,18021523.276444
,17790099.03316
,17636061.966279
,17694210.042633
,17763319.22169
,17653695.357167
,17649761.753814
,17878756.605754
,18236347.95921
,18572462.448939
,18760807.335768
,18713378.86383
,18492736.619344
,18461167.186076
,18692202.705001
,18724951.631677
,18397216.750788
,18130200.818683
,18155008.210876
,18288985.729206
,18484584.712801
,18661875.301566
,18576194.410312
,18315888.629145
,17968017.317949
,17644395.652982
,17632964.898697
,17894247.34266
,18140965.778249
,18275386.958191
,18438887.659045
,18653398.289581
,18757538.977747
,18757039.718513
,18667962.355985
,18316977.901895
,17930726.562999
,17733549.344656
,17604497.644125
,17688765.882423
,17976460.125152
,18220389.875313
,18351404.066539
