"Path","File","Date Acquired","Sample","Misc"
"C:\msdchem\1\data\Lina\2024-08-08_WAX_SDE Filk-Probe\","07_Alkanmix in DCM 10mgL.D"," 8 Aug 2024  11:30    ","13_Alkanmix in DCM 10mgL"," "
"TIC: 07_Alkanmix in DCM 10mgL.D\data.ms"
5.090,9042.000
5.093,9087.000
5.096,10282.000
5.100,9012.000
5.103,8936.000
5.106,9210.000
5.109,8418.000
5.112,9315.000
5.115,8903.000
5.119,9155.000
5.122,7971.000
5.125,8611.000
5.128,9085.000
5.131,9162.000
5.134,9509.000
5.138,8804.000
5.141,9264.000
5.144,8491.000
5.147,9177.000
5.150,7974.000
5.153,9466.000
5.157,8898.000
5.160,9383.000
5.163,9116.000
5.166,8385.000
5.169,7867.000
5.172,7976.000
5.175,8225.000
5.179,8538.000
5.182,8544.000
5.185,8503.000
5.188,7836.000
5.191,7761.000
5.194,7766.000
5.198,8332.000
5.201,7887.000
5.204,7990.000
5.207,8181.000
5.210,8463.000
5.213,7805.000
5.217,7751.000
5.220,8888.000
5.223,7942.000
5.226,8220.000
5.229,7625.000
5.232,8033.000
5.236,8038.000
5.239,7529.000
5.242,8258.000
5.245,7881.000
5.248,7701.000
5.251,7295.000
5.255,8076.000
5.258,6599.000
5.261,7638.000
5.264,8244.000
5.267,8210.000
5.270,7764.000
5.274,7144.000
5.277,7714.000
5.280,7520.000
5.283,6959.000
5.286,7254.000
5.289,6637.000
5.292,7631.000
5.296,6720.000
5.299,6957.000
5.302,7013.000
5.305,7169.000
5.308,8195.000
5.311,7880.000
5.315,7194.000
5.318,7345.000
5.321,7209.000
5.324,7040.000
5.327,7380.000
5.330,6913.000
5.334,6624.000
5.337,7156.000
5.340,7196.000
5.343,7567.000
5.346,8646.000
5.349,6870.000
5.353,7110.000
5.356,6618.000
5.359,6759.000
5.362,7360.000
5.365,7653.000
5.368,7376.000
5.372,7137.000
5.375,6631.000
5.378,6770.000
5.381,6940.000
5.384,6616.000
5.387,7436.000
5.391,6945.000
5.394,6781.000
5.397,6384.000
5.400,6831.000
5.403,6486.000
5.406,6683.000
5.409,6359.000
5.413,6699.000
5.416,6693.000
5.419,6372.000
5.422,6686.000
5.425,6850.000
5.428,7194.000
5.432,6776.000
5.435,6261.000
5.438,6257.000
5.441,6887.000
5.444,6761.000
5.447,6338.000
5.451,6191.000
5.454,6466.000
5.457,5931.000
5.460,6607.000
5.463,6541.000
5.466,6217.000
5.470,6065.000
5.473,6085.000
5.476,6623.000
5.479,5762.000
5.482,6184.000
5.485,6214.000
5.489,6377.000
5.492,6199.000
5.495,6191.000
5.498,6315.000
5.501,6120.000
5.504,6509.000
5.507,5766.000
5.511,5942.000
5.514,5887.000
5.517,6147.000
5.520,7142.000
5.523,6294.000
5.526,6517.000
5.530,6200.000
5.533,5935.000
5.536,6821.000
5.539,6234.000
5.542,5777.000
5.545,5639.000
5.549,6333.000
5.552,5905.000
5.555,6144.000
5.558,7058.000
5.561,4988.000
5.564,5882.000
5.568,5716.000
5.571,5613.000
5.574,5459.000
5.577,5762.000
5.580,5728.000
5.583,6174.000
5.587,6037.000
5.590,5856.000
5.593,5857.000
5.596,5864.000
